FromID,ToID,Relation_value,Relation_type
29006,26343,0.0178819,ORorBETA
29006,26344,0.0194123,ORorBETA
29006,26345,0.0730645,ORorBETA
29006,26346,0.076758,ORorBETA
29006,23385,0.0331568,ORorBETA
29006,26347,0.0903477,ORorBETA
29006,8196,0.0328544,ORorBETA
29006,17809,0.0318186,ORorBETA
29006,16023,0.033715,ORorBETA
29006,18616,0.0319715,ORorBETA
29006,10128,0.112091,ORorBETA
29006,24065,0.0291347,ORorBETA
29006,11688,0.0388287,ORorBETA
29006,26351,0.0197016,ORorBETA
29006,17524,0.0213888,ORorBETA
29006,7817,0.0238191,ORorBETA
29006,11200,0.0173001,ORorBETA
29006,26046,0.0247952,ORorBETA
29006,26352,0.0169046,ORorBETA
29006,26353,0.0169044,ORorBETA
29006,26354,0.0207405,ORorBETA
29006,26355,0.0161875,ORorBETA
29006,26356,0.0195547,ORorBETA
29006,26357,0.0169878,ORorBETA
29006,26358,0.0192024,ORorBETA
29006,9898,0.0155173,ORorBETA
29006,26360,0.0192147,ORorBETA
29006,24067,0.0310466,ORorBETA
29006,25199,0.0161364,ORorBETA
29006,26361,0.0181075,ORorBETA
29006,26362,0.0156568,ORorBETA
29006,26363,0.0193157,ORorBETA
29006,12590,0.0179708,ORorBETA
29006,26364,0.0167018,ORorBETA
29006,26365,0.0192985,ORorBETA
29006,26366,0.0179463,ORorBETA
29006,26367,0.0178275,ORorBETA
29006,26368,0.0239503,ORorBETA
29006,14876,0.0182351,ORorBETA
29006,24170,0.0193069,ORorBETA
29006,13588,0.0204972,ORorBETA
29006,8459,0.0242373,ORorBETA
29006,26369,0.0233855,ORorBETA
29006,26370,0.0177127,ORorBETA
29006,19030,0.0252095,ORorBETA
29006,26371,0.0240711,ORorBETA
29006,26372,0.0215821,ORorBETA
29006,26373,0.0192079,ORorBETA
29006,9957,0.0174054,ORorBETA
29006,24091,0.11328,ORorBETA
29006,26374,0.0248803,ORorBETA
29006,26375,0.0176935,ORorBETA
29006,18491,0.0639999,ORorBETA
29006,26376,0.026359,ORorBETA
29006,24092,0.023321,ORorBETA
29006,10387,0.0234201,ORorBETA
29006,23189,0.0730183,ORorBETA
29006,24093,0.0293832,ORorBETA
29006,24095,0.0458494,ORorBETA
29006,26377,0.0182683,ORorBETA
29006,23672,0.0313099,ORorBETA
29006,18635,0.0204867,ORorBETA
29006,18634,0.0402978,ORorBETA
29006,21385,0.0989395,ORorBETA
29006,21386,0.0658492,ORorBETA
29006,24064,0.0243722,ORorBETA
29006,18632,0.0585615,ORorBETA
29006,21388,0.0943975,ORorBETA
29006,26378,0.0180727,ORorBETA
29006,26380,0.0184233,ORorBETA
29006,26381,0.0165034,ORorBETA
29006,21368,0.0172149,ORorBETA
29006,19025,0.0194396,ORorBETA
29006,26383,0.0453583,ORorBETA
29006,26384,0.0347264,ORorBETA
29006,20677,0.0456226,ORorBETA
29006,26385,0.0451794,ORorBETA
29006,26386,0.0395118,ORorBETA
29006,26387,0.0404592,ORorBETA
29006,26388,0.0188082,ORorBETA
29006,26389,0.035986,ORorBETA
29006,26390,0.0319361,ORorBETA
29006,26391,0.0283625,ORorBETA
29006,26392,0.0414946,ORorBETA
29006,11332,0.0221277,ORorBETA
29006,24173,0.016666,ORorBETA
29006,26394,0.0245437,ORorBETA
29006,26395,0.0224862,ORorBETA
29006,17507,0.0224516,ORorBETA
29006,9812,0.0202419,ORorBETA
29006,22046,0.0189707,ORorBETA
29006,23789,0.0185461,ORorBETA
29006,28590,0.018764,ORorBETA
29006,28591,0.0213533,ORorBETA
29006,28593,0.0360498,ORorBETA
29006,28594,0.0224498,ORorBETA
29006,28595,0.0226003,ORorBETA
29006,28596,0.0271773,ORorBETA
29006,28597,0.0206882,ORorBETA
29006,28598,0.0191109,ORorBETA
29006,23670,0.0210221,ORorBETA
29006,25585,0.0266126,ORorBETA
29006,28599,0.0270941,ORorBETA
29006,28600,0.0184452,ORorBETA
29006,24698,0.0204551,ORorBETA
29006,28601,0.0307796,ORorBETA
29006,28602,0.0219268,ORorBETA
29006,28603,0.0312768,ORorBETA
29006,28604,0.0322792,ORorBETA
29006,28605,0.0230323,ORorBETA
29006,10353,0.0362087,ORorBETA
29006,23966,0.0283497,ORorBETA
29006,16707,0.0238952,ORorBETA
29006,6662,0.0237023,ORorBETA
29006,28606,0.0335225,ORorBETA
29006,28607,0.0276631,ORorBETA
29006,28608,0.0349774,ORorBETA
29006,28609,0.0218943,ORorBETA
29006,28610,0.0216263,ORorBETA
29006,28611,0.0296528,ORorBETA
29006,23276,0.028162,ORorBETA
29006,28612,0.0221393,ORorBETA
29006,28613,0.0265014,ORorBETA
29006,28614,0.0188501,ORorBETA
29006,8797,0.0189605,ORorBETA
29006,28615,0.0295293,ORorBETA
29006,28616,0.0288475,ORorBETA
29006,23281,0.0202182,ORorBETA
29006,28617,0.026028,ORorBETA
29006,28618,0.0204683,ORorBETA
29006,21109,0.0284303,ORorBETA
29006,21009,0.0213066,ORorBETA
29006,28619,0.0207917,ORorBETA
29006,28620,0.0377962,ORorBETA
29006,14860,0.0243425,ORorBETA
29006,23282,0.0177635,ORorBETA
29006,23614,0.0172826,ORorBETA
29006,23615,0.018086,ORorBETA
29006,28621,0.023019,ORorBETA
29006,15138,0.0207985,ORorBETA
29006,28622,0.0277879,ORorBETA
29006,28623,0.0207536,ORorBETA
29006,28624,0.0233595,ORorBETA
29006,28625,0.018048,ORorBETA
29006,13893,0.0234399,ORorBETA
29006,28626,0.0194816,ORorBETA
29006,28627,0.0276575,ORorBETA
29006,23259,0.0253333,ORorBETA
29006,16125,0.0274101,ORorBETA
29006,28628,0.0293452,ORorBETA
29006,28629,0.0197511,ORorBETA
29006,17486,0.0338966,ORorBETA
29006,23262,0.0239755,ORorBETA
29006,28630,0.032993,ORorBETA
29006,28634,0.0199471,ORorBETA
29006,28635,0.0181221,ORorBETA
29006,28636,0.020395,ORorBETA
29006,26948,0.0267548,ORorBETA
29006,7280,0.0223747,ORorBETA
29006,23767,0.0215495,ORorBETA
29006,28637,0.0193434,ORorBETA
29006,28638,0.0235486,ORorBETA
29006,28639,0.0250366,ORorBETA
29006,28640,0.0225553,ORorBETA
29006,23764,0.0208071,ORorBETA
29006,28641,0.020396,ORorBETA
29006,23765,0.0282671,ORorBETA
29006,28642,0.0178254,ORorBETA
29006,28643,0.0184135,ORorBETA
29006,23469,0.0236629,ORorBETA
29006,14611,0.0307534,ORorBETA
29006,28644,0.0200639,ORorBETA
29006,11087,0.026286,ORorBETA
29006,28646,0.0211047,ORorBETA
29006,26536,0.0202192,ORorBETA
29006,28647,0.0191683,ORorBETA
29006,28648,0.0317239,ORorBETA
29006,28649,0.0256417,ORorBETA
29006,28650,0.038083,ORorBETA
29006,28651,0.0194989,ORorBETA
29006,28652,0.0218335,ORorBETA
29006,16955,0.0202353,ORorBETA
29006,28653,0.0239683,ORorBETA
29006,28655,0.0252092,ORorBETA
29006,28656,0.0199067,ORorBETA
29006,12059,0.0311282,ORorBETA
29006,16123,0.0185153,ORorBETA
29006,28657,0.0233694,ORorBETA
29006,23131,0.0204362,ORorBETA
29006,28658,0.0350697,ORorBETA
29006,28659,0.0227309,ORorBETA
29006,28660,0.0246712,ORorBETA
29006,28661,0.0228214,ORorBETA
29006,28662,0.0247626,ORorBETA
29006,28663,0.0196747,ORorBETA
29006,28664,0.0193068,ORorBETA
29006,28665,0.0207136,ORorBETA
29006,28666,0.0334393,ORorBETA
29006,23140,0.0275913,ORorBETA
29006,28667,0.0221455,ORorBETA
29006,9399,0.027207,ORorBETA
29006,28668,0.0253256,ORorBETA
29006,28669,0.033269,ORorBETA
29006,23142,0.027395,ORorBETA
29006,23768,0.0267883,ORorBETA
29006,23592,0.0221737,ORorBETA
29006,23593,0.0198497,ORorBETA
29006,28670,0.0279053,ORorBETA
29006,23596,0.0168982,ORorBETA
29006,28671,0.035895,ORorBETA
29006,23599,0.0235806,ORorBETA
29006,28672,0.0258625,ORorBETA
29006,11603,0.0200045,ORorBETA
29006,23274,0.0251493,ORorBETA
29006,23601,0.0207461,ORorBETA
29006,28673,0.0250208,ORorBETA
29006,23758,0.0235741,ORorBETA
29006,23602,0.0281143,ORorBETA
29006,28674,0.0243391,ORorBETA
29006,23598,0.0240282,ORorBETA
29006,28675,0.0213529,ORorBETA
29006,28680,0.0176601,ORorBETA
29006,25927,0.0191499,ORorBETA
29006,28681,0.0301472,ORorBETA
29006,27260,0.0340884,ORorBETA
29006,28682,0.0190761,ORorBETA
29006,28684,0.0450129,ORorBETA
29006,28685,0.0223225,ORorBETA
29006,26162,0.0245224,ORorBETA
29006,28686,0.0200788,ORorBETA
29006,28687,0.0216459,ORorBETA
29006,28688,0.029003,ORorBETA
29006,23207,0.0341768,ORorBETA
29006,28689,0.0315007,ORorBETA
29006,17940,0.0353709,ORorBETA
29006,26164,0.0313959,ORorBETA
29006,28690,0.0244176,ORorBETA
29006,23084,0.0242501,ORorBETA
29006,26262,0.0174553,ORorBETA
29006,28691,0.0247589,ORorBETA
29006,6757,0.0199127,ORorBETA
29006,19000,0.0188624,ORorBETA
29006,11343,0.0197216,ORorBETA
29006,19739,0.0287043,ORorBETA
29006,20682,0.0311639,ORorBETA
29006,28694,0.0239504,ORorBETA
29006,27374,0.020516,ORorBETA
29006,28695,0.0259006,ORorBETA
29006,28699,0.0185721,ORorBETA
29006,28700,0.0224213,ORorBETA
29006,16533,0.022277,ORorBETA
29006,28701,0.0345924,ORorBETA
29006,16337,0.0232695,ORorBETA
29006,25422,0.0186096,ORorBETA
29006,15144,0.0232882,ORorBETA
29006,8043,0.0281171,ORorBETA
29006,28702,0.0229852,ORorBETA
29006,13046,0.0202974,ORorBETA
29006,28703,0.0236155,ORorBETA
29006,24195,0.021862,ORorBETA
29006,28704,0.0286392,ORorBETA
29006,28705,0.0253727,ORorBETA
29006,14694,0.0303692,ORorBETA
29006,13653,0.0201596,ORorBETA
29006,28706,0.0245816,ORorBETA
29006,14772,0.0263625,ORorBETA
29006,12517,0.035252,ORorBETA
29006,18140,0.0219542,ORorBETA
29006,28707,0.0217782,ORorBETA
29006,16351,0.0279533,ORorBETA
29006,28708,0.0203511,ORorBETA
29006,23800,0.0234019,ORorBETA
29006,28709,0.0203101,ORorBETA
29006,28710,0.0215226,ORorBETA
29006,28712,0.0200714,ORorBETA
29006,21711,0.0212618,ORorBETA
29006,28713,0.0290366,ORorBETA
29006,17460,0.0407492,ORorBETA
29006,28714,0.0182835,ORorBETA
29006,23165,0.0241531,ORorBETA
29006,28715,0.0274536,ORorBETA
29006,28716,0.0208439,ORorBETA
29006,28717,0.0239944,ORorBETA
29006,28718,0.0262281,ORorBETA
29006,6798,0.0235125,ORorBETA
29006,28719,0.0263079,ORorBETA
29006,28720,0.0225023,ORorBETA
29006,23269,0.0221795,ORorBETA
29006,23270,0.0229918,ORorBETA
29006,23301,0.0255355,ORorBETA
29006,18263,0.029579,ORorBETA
29006,28721,0.0394762,ORorBETA
29006,16615,0.0219509,ORorBETA
29006,23794,0.023199,ORorBETA
29006,28722,0.0353753,ORorBETA
29006,28723,0.0321787,ORorBETA
29006,9951,0.0349933,ORorBETA
29006,28724,0.0257236,ORorBETA
29006,23661,0.0325922,ORorBETA
29006,21709,0.0197638,ORorBETA
29006,7677,0.023966,ORorBETA
29006,22722,0.019993,ORorBETA
29006,28725,0.0206131,ORorBETA
29006,28726,0.0213697,ORorBETA
29006,28727,0.0245113,ORorBETA
29006,16898,0.0231685,ORorBETA
29006,28728,0.0192957,ORorBETA
29006,13815,0.0181006,ORorBETA
29006,28729,0.0272626,ORorBETA
29006,28730,0.0199818,ORorBETA
29006,25877,0.0202278,ORorBETA
29006,28731,0.0169285,ORorBETA
29006,28732,0.0260034,ORorBETA
29006,28733,0.0636768,ORorBETA
29006,19072,0.0606933,ORorBETA
29006,21811,0.0800694,ORorBETA
29006,23419,0.0424728,ORorBETA
29006,28734,0.0243372,ORorBETA
29006,28735,0.0456853,ORorBETA
29006,28736,0.0672549,ORorBETA
29006,28737,0.0432011,ORorBETA
29006,28738,0.0390159,ORorBETA
29006,19206,0.0301725,ORorBETA
29006,28739,0.0266716,ORorBETA
29006,9043,0.0411572,ORorBETA
29006,28741,0.0319639,ORorBETA
29006,27284,0.0608248,ORorBETA
29006,28742,0.0291727,ORorBETA
29006,28743,0.0639917,ORorBETA
29006,28744,0.0216204,ORorBETA
29006,28745,0.0263157,ORorBETA
29006,28746,0.0549827,ORorBETA
29006,28747,0.0249569,ORorBETA
29006,11634,0.0278925,ORorBETA
29006,26157,0.0480793,ORorBETA
29006,28748,0.0275029,ORorBETA
29006,28749,0.0211084,ORorBETA
29006,28750,0.0219905,ORorBETA
29006,28751,0.0430786,ORorBETA
29006,13670,0.0261037,ORorBETA
29006,28752,0.0301739,ORorBETA
29006,28753,0.0208257,ORorBETA
29006,28755,0.0234015,ORorBETA
29006,28757,0.0203244,ORorBETA
29006,10921,0.0841077,ORorBETA
29006,28758,0.0278827,ORorBETA
29006,27256,0.0212572,ORorBETA
29006,28759,0.0552291,ORorBETA
29006,28760,0.0187582,ORorBETA
29006,28761,0.0179913,ORorBETA
29006,28762,0.0269546,ORorBETA
29006,28763,0.0182895,ORorBETA
29006,28764,0.0210038,ORorBETA
29006,28765,0.0260331,ORorBETA
29006,28766,0.0187465,ORorBETA
29006,28767,0.018662,ORorBETA
29006,28768,0.0189769,ORorBETA
29006,28769,0.0167718,ORorBETA
29006,28770,0.0237569,ORorBETA
29006,28771,0.0183819,ORorBETA
29006,28772,0.0195219,ORorBETA
29006,28773,0.0179615,ORorBETA
29006,26149,0.0246819,ORorBETA
29006,28774,0.0233765,ORorBETA
29006,28775,0.0200662,ORorBETA
29006,28776,0.0495573,ORorBETA
29006,28777,0.0489463,ORorBETA
29006,28778,0.0499116,ORorBETA
29006,28779,0.0398435,ORorBETA
29006,28780,0.0258264,ORorBETA
29006,28781,0.0368982,ORorBETA
29006,28782,0.0258371,ORorBETA
29006,28783,0.0245582,ORorBETA
29006,28784,0.0224866,ORorBETA
29006,28785,0.0339368,ORorBETA
29006,26158,0.0266177,ORorBETA
29006,8107,0.0250879,ORorBETA
29006,28786,0.0213632,ORorBETA
29006,12757,0.0241502,ORorBETA
29006,28787,0.016773,ORorBETA
29006,28788,0.0234822,ORorBETA
29006,6639,0.0253536,ORorBETA
29006,28790,0.0565378,ORorBETA
29006,28791,0.0383569,ORorBETA
29006,28792,0.0242955,ORorBETA
29006,28793,0.0286245,ORorBETA
29006,28794,0.0476428,ORorBETA
29006,26062,0.0318907,ORorBETA
29006,28795,0.0182075,ORorBETA
29006,17593,0.0546632,ORorBETA
29006,28796,0.0222669,ORorBETA
29006,28797,0.0410726,ORorBETA
