FromID,ToID,Relation_value,Relation_type,FromType,ToType
18972,18973,5.148,ORorBETA,Phenotype,SNP
17209,17210,5.054,ORorBETA,Phenotype,SNP
19521,19522,5.03,ORorBETA,Phenotype,SNP
16269,20041,5.0,ORorBETA,Phenotype,SNP
19109,19110,5.0,ORorBETA,Phenotype,SNP
16479,16480,4.943,ORorBETA,Phenotype,SNP
16681,19461,4.853,ORorBETA,Phenotype,SNP
17384,17385,4.84,ORorBETA,Phenotype,SNP
16620,16621,4.78,ORorBETA,Phenotype,SNP
16457,20668,4.723,ORorBETA,Phenotype,SNP
18166,18167,4.72,ORorBETA,Phenotype,SNP
19643,19644,4.72,ORorBETA,Phenotype,SNP
16584,16585,4.69,ORorBETA,Phenotype,SNP
18982,18983,4.67,ORorBETA,Phenotype,SNP
17328,17329,4.6697,ORorBETA,Phenotype,SNP
19874,19875,4.6568017,ORorBETA,Phenotype,SNP
19991,19992,4.64,ORorBETA,Phenotype,SNP
17768,17769,4.58636,ORorBETA,Phenotype,SNP
21345,21189,4.56659061893173,ORorBETA,Phenotype,SNP
19117,19150,4.564,ORorBETA,Phenotype,SNP
19117,19197,4.554,ORorBETA,Phenotype,SNP
19674,19675,4.524,ORorBETA,Phenotype,SNP
19117,19118,4.506,ORorBETA,Phenotype,SNP
20519,20520,4.48,ORorBETA,Phenotype,SNP
16681,19096,4.479,ORorBETA,Phenotype,SNP
16681,19216,4.466,ORorBETA,Phenotype,SNP
18363,18888,4.43328,ORorBETA,Phenotype,SNP
15980,16958,4.4,ORorBETA,Phenotype,SNP
17626,17627,4.22,ORorBETA,Phenotype,SNP
18033,18034,4.12,ORorBETA,Phenotype,SNP
20730,20731,4.08,ORorBETA,Phenotype,SNP
20893,20894,4.03,ORorBETA,Phenotype,SNP
16118,16119,4.02,ORorBETA,Phenotype,SNP
18373,19332,3.991,ORorBETA,Phenotype,SNP
2334,19725,3.93479302022367,ORorBETA,Phenotype,SNP
18373,18374,3.9041,ORorBETA,Phenotype,SNP
18074,18075,3.9,ORorBETA,Phenotype,SNP
16856,20298,3.8696,ORorBETA,Phenotype,SNP
19936,19937,3.867,ORorBETA,Phenotype,SNP
17131,17132,3.645,ORorBETA,Phenotype,SNP
21341,17550,3.58426411434303,ORorBETA,Phenotype,SNP
20091,20092,3.57,ORorBETA,Phenotype,SNP
16482,16483,3.45,ORorBETA,Phenotype,SNP
16216,16217,3.41,ORorBETA,Phenotype,SNP
16549,17431,3.41,ORorBETA,Phenotype,SNP
16941,16942,3.38,ORorBETA,Phenotype,SNP
20330,18148,3.26,ORorBETA,Phenotype,SNP
16318,20266,3.1931126,ORorBETA,Phenotype,SNP
17721,17722,3.191,ORorBETA,Phenotype,SNP
16359,16678,3.19,ORorBETA,Phenotype,SNP
18777,18778,3.19,ORorBETA,Phenotype,SNP
20654,20655,3.17,ORorBETA,Phenotype,SNP
21343,21340,3.15066074218633,ORorBETA,Phenotype,SNP
21341,21259,3.14739730540445,ORorBETA,Phenotype,SNP
17056,17057,3.104,ORorBETA,Phenotype,SNP
19862,19863,3.09,ORorBETA,Phenotype,SNP
16073,16074,3.09,ORorBETA,Phenotype,SNP
18775,19600,3.05384,ORorBETA,Phenotype,SNP
17522,17523,2.92,ORorBETA,Phenotype,SNP
18423,18424,2.89,ORorBETA,Phenotype,SNP
2341,21328,2.86428721519638,ORorBETA,Phenotype,SNP
21341,21166,2.85825785444522,ORorBETA,Phenotype,SNP
21341,20993,2.85459330697619,ORorBETA,Phenotype,SNP
16470,16471,2.85,ORorBETA,Phenotype,SNP
18775,18776,2.81651,ORorBETA,Phenotype,SNP
19862,19878,2.79,ORorBETA,Phenotype,SNP
17531,17532,2.73,ORorBETA,Phenotype,SNP
17946,17947,2.68726,ORorBETA,Phenotype,SNP
17403,17404,2.67,ORorBETA,Phenotype,SNP
21345,21229,2.66073173372723,ORorBETA,Phenotype,SNP
20858,20859,2.63,ORorBETA,Phenotype,SNP
17887,17888,2.607,ORorBETA,Phenotype,SNP
2331,21253,2.57463496862983,ORorBETA,Phenotype,SNP
17706,17707,2.57,ORorBETA,Phenotype,SNP
21345,17918,2.56574126174382,ORorBETA,Phenotype,SNP
21345,21122,2.55532848821731,ORorBETA,Phenotype,SNP
18899,20375,2.53,ORorBETA,Phenotype,SNP
18539,18540,2.52,ORorBETA,Phenotype,SNP
21346,17578,2.49835691340481,ORorBETA,Phenotype,SNP
18436,19272,2.468,ORorBETA,Phenotype,SNP
21345,21114,2.46744557309717,ORorBETA,Phenotype,SNP
16326,17280,2.45,ORorBETA,Phenotype,SNP
21346,21289,2.397207778958,ORorBETA,Phenotype,SNP
16634,16635,2.372,ORorBETA,Phenotype,SNP
21346,21237,2.35424533937019,ORorBETA,Phenotype,SNP
21341,21101,2.34046222220295,ORorBETA,Phenotype,SNP
20882,20883,2.34,ORorBETA,Phenotype,SNP
16704,16705,2.3228793,ORorBETA,Phenotype,SNP
19833,19834,2.32,ORorBETA,Phenotype,SNP
19232,19233,2.31,ORorBETA,Phenotype,SNP
21345,21183,2.30492784565317,ORorBETA,Phenotype,SNP
17992,19160,2.3,ORorBETA,Phenotype,SNP
18777,20678,2.27,ORorBETA,Phenotype,SNP
18601,18602,2.254,ORorBETA,Phenotype,SNP
21341,21083,2.24461761071688,ORorBETA,Phenotype,SNP
18193,18228,2.24,ORorBETA,Phenotype,SNP
20030,20031,2.232,ORorBETA,Phenotype,SNP
21343,21113,2.22637661452041,ORorBETA,Phenotype,SNP
19182,19183,2.2222223,ORorBETA,Phenotype,SNP
2334,20063,2.22011682246798,ORorBETA,Phenotype,SNP
16846,17212,2.2,ORorBETA,Phenotype,SNP
21341,21264,2.19887439257176,ORorBETA,Phenotype,SNP
16959,18914,2.19,ORorBETA,Phenotype,SNP
16949,16950,2.16762,ORorBETA,Phenotype,SNP
2331,21174,2.16139981815442,ORorBETA,Phenotype,SNP
2332,21168,2.13268926815861,ORorBETA,Phenotype,SNP
21343,21101,2.13241645864393,ORorBETA,Phenotype,SNP
17259,17260,2.1,ORorBETA,Phenotype,SNP
19148,19496,2.0977,ORorBETA,Phenotype,SNP
16423,16424,2.085,ORorBETA,Phenotype,SNP
21341,21170,2.07064637140282,ORorBETA,Phenotype,SNP
21341,21306,2.0551961455962,ORorBETA,Phenotype,SNP
16592,16593,2.05,ORorBETA,Phenotype,SNP
20926,20759,2.02,ORorBETA,Phenotype,SNP
2331,21168,2.0120436508473,ORorBETA,Phenotype,SNP
16168,20977,2.01,ORorBETA,Phenotype,SNP
16949,20108,1.99658,ORorBETA,Phenotype,SNP
21341,21133,1.98375391538072,ORorBETA,Phenotype,SNP
21342,21249,1.97989469578866,ORorBETA,Phenotype,SNP
17474,17534,1.9712,ORorBETA,Phenotype,SNP
21343,21327,1.96702300087785,ORorBETA,Phenotype,SNP
2341,18312,1.96176642040467,ORorBETA,Phenotype,SNP
16998,16999,1.9607843,ORorBETA,Phenotype,SNP
21341,21147,1.95389709474007,ORorBETA,Phenotype,SNP
21343,21154,1.94940914048045,ORorBETA,Phenotype,SNP
16594,16595,1.946,ORorBETA,Phenotype,SNP
16594,18010,1.94,ORorBETA,Phenotype,SNP
16160,16161,1.9389111,ORorBETA,Phenotype,SNP
21344,21262,1.9221010387598,ORorBETA,Phenotype,SNP
19124,19957,1.92,ORorBETA,Phenotype,SNP
17849,17850,1.9086,ORorBETA,Phenotype,SNP
19595,19596,1.90735,ORorBETA,Phenotype,SNP
21341,21155,1.9015115805769,ORorBETA,Phenotype,SNP
20541,20542,1.9004943,ORorBETA,Phenotype,SNP
16695,16696,1.9,ORorBETA,Phenotype,SNP
16618,16619,1.88,ORorBETA,Phenotype,SNP
16594,19689,1.87,ORorBETA,Phenotype,SNP
16177,17201,1.866,ORorBETA,Phenotype,SNP
18483,18484,1.8638,ORorBETA,Phenotype,SNP
19550,19551,1.86,ORorBETA,Phenotype,SNP
20679,20680,1.8518518,ORorBETA,Phenotype,SNP
19174,19175,1.85,ORorBETA,Phenotype,SNP
21372,24178,1.8472,ORorBETA,Phenotype,SNP
21343,18448,1.83862303926759,ORorBETA,Phenotype,SNP
2334,21110,1.81854752841946,ORorBETA,Phenotype,SNP
12701,23600,1.81698858981497,ORorBETA,Phenotype,SNP
20810,20811,1.8163,ORorBETA,Phenotype,SNP
2331,21203,1.81084320190896,ORorBETA,Phenotype,SNP
19148,19149,1.8107,ORorBETA,Phenotype,SNP
19050,19051,1.8016,ORorBETA,Phenotype,SNP
19145,19146,1.8,ORorBETA,Phenotype,SNP
2334,21242,1.78723583091228,ORorBETA,Phenotype,SNP
2334,21078,1.77618274987658,ORorBETA,Phenotype,SNP
20733,20734,1.775,ORorBETA,Phenotype,SNP
18474,18475,1.77,ORorBETA,Phenotype,SNP
21344,21132,1.76664185358465,ORorBETA,Phenotype,SNP
16016,19119,1.76386,ORorBETA,Phenotype,SNP
21346,21126,1.75581631491611,ORorBETA,Phenotype,SNP
12701,23475,1.75492390747027,ORorBETA,Phenotype,SNP
18328,18329,1.7477,ORorBETA,Phenotype,SNP
20141,20142,1.74,ORorBETA,Phenotype,SNP
16156,19631,1.73911,ORorBETA,Phenotype,SNP
2334,21301,1.73326630512239,ORorBETA,Phenotype,SNP
21343,18312,1.72865989211715,ORorBETA,Phenotype,SNP
17138,17139,1.7262213,ORorBETA,Phenotype,SNP
20640,20641,1.71907,ORorBETA,Phenotype,SNP
12701,25228,1.70057813764962,ORorBETA,Phenotype,SNP
19872,19873,1.6920472,ORorBETA,Phenotype,SNP
19898,19878,1.69,ORorBETA,Phenotype,SNP
2334,21144,1.68364771299316,ORorBETA,Phenotype,SNP
16457,18721,1.68,ORorBETA,Phenotype,SNP
21345,21081,1.6762660744519,ORorBETA,Phenotype,SNP
17842,17843,1.671123,ORorBETA,Phenotype,SNP
17140,17141,1.67,ORorBETA,Phenotype,SNP
16898,20126,1.67,ORorBETA,Phenotype,SNP
16556,18452,1.67,ORorBETA,Phenotype,SNP
16569,16570,1.67,ORorBETA,Phenotype,SNP
16556,18490,1.67,ORorBETA,Phenotype,SNP
20241,20242,1.66482,ORorBETA,Phenotype,SNP
2334,18901,1.66007378335109,ORorBETA,Phenotype,SNP
19874,20188,1.66,ORorBETA,Phenotype,SNP
21341,21077,1.6480616896423,ORorBETA,Phenotype,SNP
21346,21263,1.64158566799243,ORorBETA,Phenotype,SNP
17519,17520,1.64,ORorBETA,Phenotype,SNP
19860,19861,1.63,ORorBETA,Phenotype,SNP
17579,19822,1.62,ORorBETA,Phenotype,SNP
19300,19301,1.62,ORorBETA,Phenotype,SNP
16359,18834,1.61,ORorBETA,Phenotype,SNP
16367,16368,1.6087,ORorBETA,Phenotype,SNP
21346,21137,1.60712536039401,ORorBETA,Phenotype,SNP
21346,21256,1.60222736004863,ORorBETA,Phenotype,SNP
17310,18078,1.6,ORorBETA,Phenotype,SNP
12701,22855,1.59862819645815,ORorBETA,Phenotype,SNP
16540,18617,1.572,ORorBETA,Phenotype,SNP
18472,19853,1.56,ORorBETA,Phenotype,SNP
17363,17364,1.55,ORorBETA,Phenotype,SNP
18436,18437,1.542,ORorBETA,Phenotype,SNP
2334,21132,1.53620660614253,ORorBETA,Phenotype,SNP
2337,21249,1.5345778005327,ORorBETA,Phenotype,SNP
21346,17918,1.53444442512662,ORorBETA,Phenotype,SNP
16806,18280,1.53361,ORorBETA,Phenotype,SNP
16049,16050,1.53,ORorBETA,Phenotype,SNP
21346,21249,1.52395304158992,ORorBETA,Phenotype,SNP
21345,21253,1.51934651195302,ORorBETA,Phenotype,SNP
21345,21182,1.50947366516019,ORorBETA,Phenotype,SNP
16569,19386,1.5,ORorBETA,Phenotype,SNP
21346,21319,1.4907865287698,ORorBETA,Phenotype,SNP
16898,16899,1.49,ORorBETA,Phenotype,SNP
19124,19125,1.49,ORorBETA,Phenotype,SNP
18661,18662,1.476,ORorBETA,Phenotype,SNP
20095,20096,1.47,ORorBETA,Phenotype,SNP
20961,20962,1.47,ORorBETA,Phenotype,SNP
16103,19857,1.46654,ORorBETA,Phenotype,SNP
20793,20794,1.466,ORorBETA,Phenotype,SNP
19290,19291,1.466,ORorBETA,Phenotype,SNP
17579,18977,1.4605,ORorBETA,Phenotype,SNP
17579,18489,1.46,ORorBETA,Phenotype,SNP
16404,18713,1.46,ORorBETA,Phenotype,SNP
21345,17578,1.45549628524273,ORorBETA,Phenotype,SNP
21343,20072,1.45357229233753,ORorBETA,Phenotype,SNP
19240,19241,1.45,ORorBETA,Phenotype,SNP
21344,21278,1.44933193891777,ORorBETA,Phenotype,SNP
21345,21222,1.44895718662821,ORorBETA,Phenotype,SNP
15980,17281,1.4487,ORorBETA,Phenotype,SNP
17083,18561,1.44,ORorBETA,Phenotype,SNP
18430,18431,1.43,ORorBETA,Phenotype,SNP
21341,21142,1.42558363265606,ORorBETA,Phenotype,SNP
18457,18458,1.42,ORorBETA,Phenotype,SNP
20379,20380,1.4155942,ORorBETA,Phenotype,SNP
16985,17851,1.4136,ORorBETA,Phenotype,SNP
17973,17974,1.4136,ORorBETA,Phenotype,SNP
12701,23476,1.41309761576125,ORorBETA,Phenotype,SNP
21341,21250,1.41127179514205,ORorBETA,Phenotype,SNP
21346,21252,1.410036755746,ORorBETA,Phenotype,SNP
17792,17793,1.41,ORorBETA,Phenotype,SNP
20558,20559,1.40875,ORorBETA,Phenotype,SNP
21341,21089,1.40731557289665,ORorBETA,Phenotype,SNP
17613,17614,1.401,ORorBETA,Phenotype,SNP
200,20018,1.4,ORorBETA,Phenotype,SNP
21345,21228,1.39063168449064,ORorBETA,Phenotype,SNP
17474,18880,1.39,ORorBETA,Phenotype,SNP
16383,20525,1.39,ORorBETA,Phenotype,SNP
21344,21080,1.38958402750427,ORorBETA,Phenotype,SNP
21346,21215,1.38927139145449,ORorBETA,Phenotype,SNP
16232,17087,1.3888888,ORorBETA,Phenotype,SNP
18396,18397,1.37956,ORorBETA,Phenotype,SNP
2334,21175,1.37909130885911,ORorBETA,Phenotype,SNP
21343,21153,1.37888331795972,ORorBETA,Phenotype,SNP
21346,21337,1.37711769959318,ORorBETA,Phenotype,SNP
21346,21087,1.37031857925042,ORorBETA,Phenotype,SNP
20058,20059,1.37,ORorBETA,Phenotype,SNP
16486,16487,1.37,ORorBETA,Phenotype,SNP
16355,16356,1.369863,ORorBETA,Phenotype,SNP
16036,19365,1.368,ORorBETA,Phenotype,SNP
2332,21118,1.36652016101725,ORorBETA,Phenotype,SNP
19900,19901,1.36524,ORorBETA,Phenotype,SNP
21346,21222,1.36383382139055,ORorBETA,Phenotype,SNP
19539,19540,1.3617901,ORorBETA,Phenotype,SNP
21346,21221,1.36006311916359,ORorBETA,Phenotype,SNP
16010,16011,1.36006,ORorBETA,Phenotype,SNP
16549,17562,1.36,ORorBETA,Phenotype,SNP
21346,21257,1.35511608016868,ORorBETA,Phenotype,SNP
12701,23597,1.35105097759352,ORorBETA,Phenotype,SNP
19016,19017,1.35,ORorBETA,Phenotype,SNP
21346,17550,1.34310954078254,ORorBETA,Phenotype,SNP
17158,17159,1.3394054,ORorBETA,Phenotype,SNP
21345,21225,1.33235499392144,ORorBETA,Phenotype,SNP
21344,21310,1.32680097001544,ORorBETA,Phenotype,SNP
21341,21113,1.32664508848256,ORorBETA,Phenotype,SNP
21346,21194,1.32515294362145,ORorBETA,Phenotype,SNP
16206,16207,1.32309,ORorBETA,Phenotype,SNP
21344,21134,1.32242042514351,ORorBETA,Phenotype,SNP
18899,19854,1.32,ORorBETA,Phenotype,SNP
19823,19824,1.32,ORorBETA,Phenotype,SNP
17553,17554,1.316,ORorBETA,Phenotype,SNP
16006,16657,1.3134,ORorBETA,Phenotype,SNP
2337,21284,1.31302163060977,ORorBETA,Phenotype,SNP
12701,23505,1.31034368453867,ORorBETA,Phenotype,SNP
18758,18759,1.31,ORorBETA,Phenotype,SNP
17336,17337,1.31,ORorBETA,Phenotype,SNP
17310,17961,1.31,ORorBETA,Phenotype,SNP
21344,21260,1.30895050959448,ORorBETA,Phenotype,SNP
16482,20480,1.30878,ORorBETA,Phenotype,SNP
21341,21309,1.30611229962082,ORorBETA,Phenotype,SNP
19034,19035,1.3,ORorBETA,Phenotype,SNP
1709,18217,1.3,ORorBETA,Phenotype,SNP
18760,19000,1.3,ORorBETA,Phenotype,SNP
21346,21187,1.29952150472681,ORorBETA,Phenotype,SNP
2337,21257,1.29916653195848,ORorBETA,Phenotype,SNP
16611,16612,1.2987013,ORorBETA,Phenotype,SNP
21346,21136,1.29719164698694,ORorBETA,Phenotype,SNP
21344,21234,1.29665590452712,ORorBETA,Phenotype,SNP
21344,21104,1.29579628911929,ORorBETA,Phenotype,SNP
21343,20993,1.29449369783007,ORorBETA,Phenotype,SNP
16971,16972,1.291,ORorBETA,Phenotype,SNP
19247,19248,1.29,ORorBETA,Phenotype,SNP
20961,18217,1.29,ORorBETA,Phenotype,SNP
20965,18217,1.29,ORorBETA,Phenotype,SNP
16175,17832,1.29,ORorBETA,Phenotype,SNP
18193,18194,1.29,ORorBETA,Phenotype,SNP
21345,18557,1.28382554339938,ORorBETA,Phenotype,SNP
18022,18023,1.2821,ORorBETA,Phenotype,SNP
16114,18770,1.281328,ORorBETA,Phenotype,SNP
2334,21302,1.27926519064507,ORorBETA,Phenotype,SNP
21342,21166,1.27808171314604,ORorBETA,Phenotype,SNP
17401,17402,1.276,ORorBETA,Phenotype,SNP
2336,21103,1.27131145158399,ORorBETA,Phenotype,SNP
20554,20555,1.27,ORorBETA,Phenotype,SNP
19823,19983,1.27,ORorBETA,Phenotype,SNP
21344,21332,1.26973952886874,ORorBETA,Phenotype,SNP
16729,16730,1.2690556,ORorBETA,Phenotype,SNP
19048,19049,1.2658228,ORorBETA,Phenotype,SNP
2334,21246,1.26178987772888,ORorBETA,Phenotype,SNP
16991,18254,1.26,ORorBETA,Phenotype,SNP
17078,17079,1.26,ORorBETA,Phenotype,SNP
16269,19743,1.2597599,ORorBETA,Phenotype,SNP
21346,21200,1.25838719583287,ORorBETA,Phenotype,SNP
21346,21103,1.25460247019725,ORorBETA,Phenotype,SNP
16459,16460,1.25,ORorBETA,Phenotype,SNP
1709,20962,1.25,ORorBETA,Phenotype,SNP
16383,16509,1.25,ORorBETA,Phenotype,SNP
16503,16504,1.25,ORorBETA,Phenotype,SNP
18758,20086,1.25,ORorBETA,Phenotype,SNP
17310,18070,1.25,ORorBETA,Phenotype,SNP
21341,18092,1.24960854946381,ORorBETA,Phenotype,SNP
16383,17867,1.249,ORorBETA,Phenotype,SNP
200,16525,1.2468828,ORorBETA,Phenotype,SNP
21343,21118,1.2460137382691,ORorBETA,Phenotype,SNP
2334,21224,1.24339704923915,ORorBETA,Phenotype,SNP
17579,17580,1.24,ORorBETA,Phenotype,SNP
15988,15989,1.24,ORorBETA,Phenotype,SNP
16457,16840,1.24,ORorBETA,Phenotype,SNP
16806,16807,1.24,ORorBETA,Phenotype,SNP
18098,18099,1.24,ORorBETA,Phenotype,SNP
19970,19971,1.239,ORorBETA,Phenotype,SNP
2337,21287,1.23315729718332,ORorBETA,Phenotype,SNP
19202,19203,1.2330457,ORorBETA,Phenotype,SNP
21346,21082,1.23150726989541,ORorBETA,Phenotype,SNP
21342,18312,1.23063141179833,ORorBETA,Phenotype,SNP
17101,17102,1.23,ORorBETA,Phenotype,SNP
16206,16240,1.22477,ORorBETA,Phenotype,SNP
19703,19704,1.223,ORorBETA,Phenotype,SNP
21346,21239,1.22212251401522,ORorBETA,Phenotype,SNP
2334,18100,1.22,ORorBETA,Phenotype,SNP
17756,17757,1.22,ORorBETA,Phenotype,SNP
18401,18402,1.22,ORorBETA,Phenotype,SNP
16188,18217,1.22,ORorBETA,Phenotype,SNP
19882,19883,1.2174,ORorBETA,Phenotype,SNP
21346,21314,1.2145404391293,ORorBETA,Phenotype,SNP
19694,19695,1.21165,ORorBETA,Phenotype,SNP
21346,21128,1.21016941892711,ORorBETA,Phenotype,SNP
16188,20968,1.21,ORorBETA,Phenotype,SNP
1709,20968,1.21,ORorBETA,Phenotype,SNP
16457,16458,1.21,ORorBETA,Phenotype,SNP
16125,16126,1.21,ORorBETA,Phenotype,SNP
19190,19191,1.2075597,ORorBETA,Phenotype,SNP
19696,19697,1.2067,ORorBETA,Phenotype,SNP
18240,18241,1.2033124,ORorBETA,Phenotype,SNP
21341,21125,1.20220197510624,ORorBETA,Phenotype,SNP
19973,19974,1.202,ORorBETA,Phenotype,SNP
21343,20509,1.20194405879043,ORorBETA,Phenotype,SNP
21341,21139,1.2017416879526,ORorBETA,Phenotype,SNP
17469,17470,1.2,ORorBETA,Phenotype,SNP
16006,16007,1.2,ORorBETA,Phenotype,SNP
17487,17488,1.2,ORorBETA,Phenotype,SNP
12701,23770,1.19972113838583,ORorBETA,Phenotype,SNP
21344,21199,1.1973906210298,ORorBETA,Phenotype,SNP
200,20884,1.19602,ORorBETA,Phenotype,SNP
19850,19851,1.191,ORorBETA,Phenotype,SNP
20969,20968,1.19,ORorBETA,Phenotype,SNP
18216,18217,1.1867352,ORorBETA,Phenotype,SNP
16383,20016,1.1845239,ORorBETA,Phenotype,SNP
21345,21127,1.18297263294537,ORorBETA,Phenotype,SNP
18902,18903,1.1815554,ORorBETA,Phenotype,SNP
20635,20636,1.18,ORorBETA,Phenotype,SNP
17061,17062,1.18,ORorBETA,Phenotype,SNP
19392,19393,1.1792427,ORorBETA,Phenotype,SNP
21341,21338,1.17890503451983,ORorBETA,Phenotype,SNP
21345,21274,1.17886278318088,ORorBETA,Phenotype,SNP
16162,16747,1.1764705,ORorBETA,Phenotype,SNP
