FromID,ToID,Relation_value,Relation_type,FromType,ToType
63989,152967,-0.1639,ORorBETA,Phenotype,SNP
63987,152968,-0.3407,ORorBETA,Phenotype,SNP
63989,152969,0.1459,ORorBETA,Phenotype,SNP
63987,152969,0.243,ORorBETA,Phenotype,SNP
63987,152970,-0.2065,ORorBETA,Phenotype,SNP
64037,152971,-0.052,ORorBETA,Phenotype,SNP
63989,152972,-0.3453,ORorBETA,Phenotype,SNP
63987,152973,0.1917,ORorBETA,Phenotype,SNP
63984,152974,-0.1353,ORorBETA,Phenotype,SNP
63987,152974,-0.1929,ORorBETA,Phenotype,SNP
64037,152975,-0.026,ORorBETA,Phenotype,SNP
63989,152976,-0.3884,ORorBETA,Phenotype,SNP
64037,152977,-0.0181,ORorBETA,Phenotype,SNP
64037,152978,-0.0191,ORorBETA,Phenotype,SNP
63984,152979,-0.153,ORorBETA,Phenotype,SNP
63987,152979,-0.2267,ORorBETA,Phenotype,SNP
64037,152980,0.0154,ORorBETA,Phenotype,SNP
5273,152981,0.066,ORorBETA,Phenotype,SNP
12450,152981,0.0271,ORorBETA,Phenotype,SNP
63989,152981,0.1597,ORorBETA,Phenotype,SNP
5764,152981,0.0271,ORorBETA,Phenotype,SNP
64345,152981,0.066,ORorBETA,Phenotype,SNP
63984,152982,0.1172,ORorBETA,Phenotype,SNP
63987,152982,0.1729,ORorBETA,Phenotype,SNP
2341,152983,0.0994,ORorBETA,Phenotype,SNP
63987,152984,-0.3131,ORorBETA,Phenotype,SNP
63984,152984,-0.2004,ORorBETA,Phenotype,SNP
63984,152985,0.1033,ORorBETA,Phenotype,SNP
63987,152986,-0.1835,ORorBETA,Phenotype,SNP
63989,152987,-0.1515,ORorBETA,Phenotype,SNP
63987,152987,-0.2418,ORorBETA,Phenotype,SNP
2341,152988,0.0871,ORorBETA,Phenotype,SNP
63987,152989,-0.3483,ORorBETA,Phenotype,SNP
63989,152989,-0.2578,ORorBETA,Phenotype,SNP
63984,152990,0.2479,ORorBETA,Phenotype,SNP
63989,152991,0.1457,ORorBETA,Phenotype,SNP
63984,152992,-0.1904,ORorBETA,Phenotype,SNP
64037,152993,0.0378,ORorBETA,Phenotype,SNP
63984,152994,0.1484,ORorBETA,Phenotype,SNP
63987,152995,-0.2346,ORorBETA,Phenotype,SNP
63984,152995,-0.1839,ORorBETA,Phenotype,SNP
63989,152996,-0.3928,ORorBETA,Phenotype,SNP
64037,152997,0.042,ORorBETA,Phenotype,SNP
63989,152998,-0.4843,ORorBETA,Phenotype,SNP
63989,152999,0.1327,ORorBETA,Phenotype,SNP
63984,153000,0.1291,ORorBETA,Phenotype,SNP
63984,153001,-0.1796,ORorBETA,Phenotype,SNP
63987,153001,-0.2808,ORorBETA,Phenotype,SNP
63984,153002,0.1484,ORorBETA,Phenotype,SNP
64037,153003,-0.0177,ORorBETA,Phenotype,SNP
64037,153004,-0.0395,ORorBETA,Phenotype,SNP
64037,153005,-0.0409,ORorBETA,Phenotype,SNP
63987,153006,0.2252,ORorBETA,Phenotype,SNP
63984,153006,0.1098,ORorBETA,Phenotype,SNP
63984,153007,-0.1526,ORorBETA,Phenotype,SNP
63987,153007,-0.2301,ORorBETA,Phenotype,SNP
63989,153008,0.1897,ORorBETA,Phenotype,SNP
19,153008,-0.012431,ORorBETA,Phenotype,SNP
64037,153009,-0.0292,ORorBETA,Phenotype,SNP
64037,153010,-0.0187,ORorBETA,Phenotype,SNP
64037,153011,0.0895,ORorBETA,Phenotype,SNP
68663,153011,-0.1579,ORorBETA,Phenotype,SNP
64037,153012,0.0236,ORorBETA,Phenotype,SNP
64037,153013,-0.0274,ORorBETA,Phenotype,SNP
64037,153014,-0.029,ORorBETA,Phenotype,SNP
63984,153015,-0.143,ORorBETA,Phenotype,SNP
63987,153015,-0.1995,ORorBETA,Phenotype,SNP
63989,153016,0.3346,ORorBETA,Phenotype,SNP
63987,153016,0.3164,ORorBETA,Phenotype,SNP
63989,153017,0.1912,ORorBETA,Phenotype,SNP
63984,153018,-0.1175,ORorBETA,Phenotype,SNP
63987,153018,-0.2378,ORorBETA,Phenotype,SNP
63989,153019,0.145,ORorBETA,Phenotype,SNP
63987,153020,-0.1987,ORorBETA,Phenotype,SNP
64037,153021,0.016,ORorBETA,Phenotype,SNP
63987,153022,-0.1965,ORorBETA,Phenotype,SNP
63989,153022,-0.1303,ORorBETA,Phenotype,SNP
63987,153023,0.3744,ORorBETA,Phenotype,SNP
63984,153023,0.2225,ORorBETA,Phenotype,SNP
63989,153023,0.1597,ORorBETA,Phenotype,SNP
63989,153024,-0.1634,ORorBETA,Phenotype,SNP
64037,153025,-0.0197,ORorBETA,Phenotype,SNP
63989,153026,0.2307,ORorBETA,Phenotype,SNP
63984,153027,0.1432,ORorBETA,Phenotype,SNP
63987,153028,-0.245,ORorBETA,Phenotype,SNP
63984,153028,-0.1715,ORorBETA,Phenotype,SNP
63984,153029,-0.2255,ORorBETA,Phenotype,SNP
64037,153030,-0.0179,ORorBETA,Phenotype,SNP
64037,153031,-0.0587,ORorBETA,Phenotype,SNP
63984,153032,0.1556,ORorBETA,Phenotype,SNP
63989,153033,0.2047,ORorBETA,Phenotype,SNP
63984,153034,0.1907,ORorBETA,Phenotype,SNP
63989,153034,0.1585,ORorBETA,Phenotype,SNP
64037,153034,0.0159,ORorBETA,Phenotype,SNP
63987,153034,0.3342,ORorBETA,Phenotype,SNP
64037,153035,-0.0283,ORorBETA,Phenotype,SNP
72,153036,0.0142418,ORorBETA,Phenotype,SNP
64351,25177,0.01310267,ORorBETA,Phenotype,SNP
19,153037,-0.0218208,ORorBETA,Phenotype,SNP
64037,153038,0.0371,ORorBETA,Phenotype,SNP
63989,153039,-0.1341,ORorBETA,Phenotype,SNP
64037,153040,0.0163,ORorBETA,Phenotype,SNP
63987,46549,-0.1855,ORorBETA,Phenotype,SNP
63984,46549,-0.1844,ORorBETA,Phenotype,SNP
63984,153041,-0.1715,ORorBETA,Phenotype,SNP
63989,153042,0.1348,ORorBETA,Phenotype,SNP
64037,153043,-0.0222,ORorBETA,Phenotype,SNP
63987,153044,-0.3713,ORorBETA,Phenotype,SNP
64037,153044,0.0237,ORorBETA,Phenotype,SNP
63989,153044,-0.2059,ORorBETA,Phenotype,SNP
63984,153044,-0.1817,ORorBETA,Phenotype,SNP
63989,153045,-0.1568,ORorBETA,Phenotype,SNP
63984,153046,-0.1222,ORorBETA,Phenotype,SNP
63989,153047,0.3339,ORorBETA,Phenotype,SNP
63987,153047,0.3359,ORorBETA,Phenotype,SNP
63984,153048,-0.1152,ORorBETA,Phenotype,SNP
63984,153049,-0.1244,ORorBETA,Phenotype,SNP
63987,153049,-0.2012,ORorBETA,Phenotype,SNP
63984,153050,0.166,ORorBETA,Phenotype,SNP
64037,153051,-0.0153,ORorBETA,Phenotype,SNP
63987,153051,-0.2035,ORorBETA,Phenotype,SNP
63984,153051,-0.1174,ORorBETA,Phenotype,SNP
63984,153052,-0.1437,ORorBETA,Phenotype,SNP
63987,153052,-0.2108,ORorBETA,Phenotype,SNP
63987,153053,0.2066,ORorBETA,Phenotype,SNP
64037,153054,-0.0739,ORorBETA,Phenotype,SNP
63989,31593,0.237,ORorBETA,Phenotype,SNP
63984,31593,-0.2543,ORorBETA,Phenotype,SNP
63989,153055,-0.2358,ORorBETA,Phenotype,SNP
63987,153055,-0.3241,ORorBETA,Phenotype,SNP
64037,153056,-0.0479,ORorBETA,Phenotype,SNP
63984,58403,-0.1146,ORorBETA,Phenotype,SNP
63989,153057,0.228,ORorBETA,Phenotype,SNP
64037,153058,0.0928,ORorBETA,Phenotype,SNP
64037,58239,0.018,ORorBETA,Phenotype,SNP
64037,153059,-0.0164,ORorBETA,Phenotype,SNP
63989,36384,0.2533,ORorBETA,Phenotype,SNP
63984,36384,-0.2488,ORorBETA,Phenotype,SNP
64037,153060,0.0168,ORorBETA,Phenotype,SNP
63984,153060,-0.1199,ORorBETA,Phenotype,SNP
63987,153061,0.2816,ORorBETA,Phenotype,SNP
63984,153061,0.1791,ORorBETA,Phenotype,SNP
63987,153062,0.3114,ORorBETA,Phenotype,SNP
63984,153062,0.2233,ORorBETA,Phenotype,SNP
63989,153063,-0.1282,ORorBETA,Phenotype,SNP
63989,153064,0.1323,ORorBETA,Phenotype,SNP
63987,153065,0.1962,ORorBETA,Phenotype,SNP
63989,153065,0.2182,ORorBETA,Phenotype,SNP
63987,153066,-0.2435,ORorBETA,Phenotype,SNP
63984,153067,0.2871,ORorBETA,Phenotype,SNP
63987,153067,0.4398,ORorBETA,Phenotype,SNP
64037,153068,-0.0237,ORorBETA,Phenotype,SNP
63989,153069,0.2541,ORorBETA,Phenotype,SNP
63984,153070,-0.2198,ORorBETA,Phenotype,SNP
63989,153070,0.2629,ORorBETA,Phenotype,SNP
64037,153071,-0.0344,ORorBETA,Phenotype,SNP
64037,153072,0.0549,ORorBETA,Phenotype,SNP
63989,153073,0.1616,ORorBETA,Phenotype,SNP
63987,153074,0.2749,ORorBETA,Phenotype,SNP
64037,153075,0.0266,ORorBETA,Phenotype,SNP
63987,153076,0.2422,ORorBETA,Phenotype,SNP
63984,153076,0.1254,ORorBETA,Phenotype,SNP
63992,153077,0.0381,ORorBETA,Phenotype,SNP
16761,153077,-0.161,ORorBETA,Phenotype,SNP
1709,153077,0.11516817,ORorBETA,Phenotype,SNP
3595,153077,0.0551,ORorBETA,Phenotype,SNP
63984,153078,0.1173,ORorBETA,Phenotype,SNP
63984,153079,-0.1865,ORorBETA,Phenotype,SNP
63989,153079,0.2703,ORorBETA,Phenotype,SNP
64037,153080,0.0307,ORorBETA,Phenotype,SNP
64037,153081,0.026,ORorBETA,Phenotype,SNP
63984,153082,0.122,ORorBETA,Phenotype,SNP
63987,153082,0.2376,ORorBETA,Phenotype,SNP
63987,153083,0.2544,ORorBETA,Phenotype,SNP
63984,153083,0.1302,ORorBETA,Phenotype,SNP
64037,153084,0.0219,ORorBETA,Phenotype,SNP
63987,153085,-0.1706,ORorBETA,Phenotype,SNP
63989,153085,-0.1924,ORorBETA,Phenotype,SNP
64037,153086,-0.016,ORorBETA,Phenotype,SNP
64037,153087,-0.0337,ORorBETA,Phenotype,SNP
68,153088,-0.0136,ORorBETA,Phenotype,SNP
64037,153089,0.0176,ORorBETA,Phenotype,SNP
64037,153090,0.0179,ORorBETA,Phenotype,SNP
64037,153091,-0.0995,ORorBETA,Phenotype,SNP
64037,153092,0.0175,ORorBETA,Phenotype,SNP
63987,153093,-0.2112,ORorBETA,Phenotype,SNP
63984,153093,-0.1123,ORorBETA,Phenotype,SNP
63989,153094,-0.1352,ORorBETA,Phenotype,SNP
64037,153095,-0.0191,ORorBETA,Phenotype,SNP
64037,153096,-0.0196,ORorBETA,Phenotype,SNP
19,153097,0.0133442,ORorBETA,Phenotype,SNP
64345,153098,-0.0431,ORorBETA,Phenotype,SNP
5273,153098,-0.0431,ORorBETA,Phenotype,SNP
12450,153098,-0.0177,ORorBETA,Phenotype,SNP
5764,153098,-0.0177,ORorBETA,Phenotype,SNP
63987,153099,-0.2094,ORorBETA,Phenotype,SNP
63984,153099,-0.1359,ORorBETA,Phenotype,SNP
72,153100,-0.0131575,ORorBETA,Phenotype,SNP
63987,153101,0.2491,ORorBETA,Phenotype,SNP
63984,153101,0.1285,ORorBETA,Phenotype,SNP
64037,153102,-0.0338,ORorBETA,Phenotype,SNP
64037,153103,0.0214,ORorBETA,Phenotype,SNP
63987,153104,-0.3146,ORorBETA,Phenotype,SNP
63989,153104,-0.2808,ORorBETA,Phenotype,SNP
64037,153105,0.0149,ORorBETA,Phenotype,SNP
64037,153106,0.0578,ORorBETA,Phenotype,SNP
12701,153107,0.199484318940576,ORorBETA,Phenotype,SNP
64037,153108,-0.0174,ORorBETA,Phenotype,SNP
64037,153109,-0.0141,ORorBETA,Phenotype,SNP
64037,153110,0.0243,ORorBETA,Phenotype,SNP
64037,153111,0.0187,ORorBETA,Phenotype,SNP
64037,153112,-0.0216,ORorBETA,Phenotype,SNP
63987,153113,0.2094,ORorBETA,Phenotype,SNP
63984,153113,0.1324,ORorBETA,Phenotype,SNP
19,153114,0.0120611,ORorBETA,Phenotype,SNP
19,153115,-0.0102392,ORorBETA,Phenotype,SNP
64037,153116,-0.0192,ORorBETA,Phenotype,SNP
63987,153117,-0.2178,ORorBETA,Phenotype,SNP
63984,153117,-0.1046,ORorBETA,Phenotype,SNP
64037,153118,-0.0438,ORorBETA,Phenotype,SNP
64037,153119,-0.0469,ORorBETA,Phenotype,SNP
63984,153120,0.1195,ORorBETA,Phenotype,SNP
63987,153120,0.2196,ORorBETA,Phenotype,SNP
63989,153121,0.1558,ORorBETA,Phenotype,SNP
63984,153122,0.1418,ORorBETA,Phenotype,SNP
63989,153122,-0.1352,ORorBETA,Phenotype,SNP
64037,153123,-0.0284,ORorBETA,Phenotype,SNP
64037,153124,-0.0311,ORorBETA,Phenotype,SNP
64037,153125,-0.0557,ORorBETA,Phenotype,SNP
63989,153126,-0.3881,ORorBETA,Phenotype,SNP
63987,153127,0.1649,ORorBETA,Phenotype,SNP
63984,153127,0.1162,ORorBETA,Phenotype,SNP
64037,153128,0.0307,ORorBETA,Phenotype,SNP
63989,153129,-0.2298,ORorBETA,Phenotype,SNP
63987,153129,-0.2837,ORorBETA,Phenotype,SNP
63984,153130,0.1227,ORorBETA,Phenotype,SNP
63989,44451,0.1426,ORorBETA,Phenotype,SNP
63984,44451,-0.1298,ORorBETA,Phenotype,SNP
64037,153131,-0.0304,ORorBETA,Phenotype,SNP
63989,153132,-0.1996,ORorBETA,Phenotype,SNP
63984,153133,0.1076,ORorBETA,Phenotype,SNP
63989,153134,0.2544,ORorBETA,Phenotype,SNP
63989,153135,0.157,ORorBETA,Phenotype,SNP
63987,153136,0.2317,ORorBETA,Phenotype,SNP
63984,153137,-0.1184,ORorBETA,Phenotype,SNP
63989,153137,-0.1369,ORorBETA,Phenotype,SNP
63987,153137,-0.2452,ORorBETA,Phenotype,SNP
63987,153138,-0.2692,ORorBETA,Phenotype,SNP
63989,153138,-0.22,ORorBETA,Phenotype,SNP
64037,153139,-0.0561,ORorBETA,Phenotype,SNP
63984,153140,0.1171,ORorBETA,Phenotype,SNP
64037,153141,0.0175,ORorBETA,Phenotype,SNP
63987,153142,0.2425,ORorBETA,Phenotype,SNP
63989,153142,0.1534,ORorBETA,Phenotype,SNP
63984,153143,0.1249,ORorBETA,Phenotype,SNP
68,153144,0.013,ORorBETA,Phenotype,SNP
63989,153145,0.1186,ORorBETA,Phenotype,SNP
64037,153146,0.0343,ORorBETA,Phenotype,SNP
63987,153147,0.2431,ORorBETA,Phenotype,SNP
63984,153147,0.1258,ORorBETA,Phenotype,SNP
2341,153148,0.0736,ORorBETA,Phenotype,SNP
5273,153149,-0.0458,ORorBETA,Phenotype,SNP
5764,153149,-0.019,ORorBETA,Phenotype,SNP
12450,153149,-0.019,ORorBETA,Phenotype,SNP
64345,153149,-0.0458,ORorBETA,Phenotype,SNP
63987,153150,-0.1926,ORorBETA,Phenotype,SNP
63984,153150,-0.1212,ORorBETA,Phenotype,SNP
63989,153151,0.2797,ORorBETA,Phenotype,SNP
63987,153152,0.263,ORorBETA,Phenotype,SNP
63984,153152,0.1784,ORorBETA,Phenotype,SNP
63989,153153,-0.1437,ORorBETA,Phenotype,SNP
63987,153153,-0.1799,ORorBETA,Phenotype,SNP
63984,153154,-0.1134,ORorBETA,Phenotype,SNP
63984,153155,-0.1629,ORorBETA,Phenotype,SNP
63989,153155,-0.2403,ORorBETA,Phenotype,SNP
63987,153155,-0.4026,ORorBETA,Phenotype,SNP
63989,153156,-0.1755,ORorBETA,Phenotype,SNP
63987,153156,-0.2584,ORorBETA,Phenotype,SNP
63984,153157,0.1133,ORorBETA,Phenotype,SNP
64037,153158,-0.0188,ORorBETA,Phenotype,SNP
5273,153159,-0.0208,ORorBETA,Phenotype,SNP
64345,153159,-0.0208,ORorBETA,Phenotype,SNP
63989,153160,-0.1828,ORorBETA,Phenotype,SNP
64037,153161,-0.0363,ORorBETA,Phenotype,SNP
63989,153162,-0.289,ORorBETA,Phenotype,SNP
63989,153163,-0.5016,ORorBETA,Phenotype,SNP
63984,153163,0.3024,ORorBETA,Phenotype,SNP
63987,153164,0.1809,ORorBETA,Phenotype,SNP
63984,153164,0.2011,ORorBETA,Phenotype,SNP
64037,153165,0.0369,ORorBETA,Phenotype,SNP
64037,153166,0.0459,ORorBETA,Phenotype,SNP
63984,153167,0.1035,ORorBETA,Phenotype,SNP
63989,153168,0.473,ORorBETA,Phenotype,SNP
63987,153168,0.2792,ORorBETA,Phenotype,SNP
63984,153168,-0.2005,ORorBETA,Phenotype,SNP
64037,153169,0.0247,ORorBETA,Phenotype,SNP
63989,153170,-0.1236,ORorBETA,Phenotype,SNP
64037,153171,-0.0155,ORorBETA,Phenotype,SNP
63987,153172,-0.4572,ORorBETA,Phenotype,SNP
63984,153172,-0.2948,ORorBETA,Phenotype,SNP
63987,153173,0.2183,ORorBETA,Phenotype,SNP
63984,153173,0.1722,ORorBETA,Phenotype,SNP
64037,153174,-0.0216,ORorBETA,Phenotype,SNP
63984,153175,-0.1667,ORorBETA,Phenotype,SNP
64037,153176,-0.0166,ORorBETA,Phenotype,SNP
64037,153177,-0.0228,ORorBETA,Phenotype,SNP
63989,153178,0.1767,ORorBETA,Phenotype,SNP
63987,153178,0.268,ORorBETA,Phenotype,SNP
63984,153179,-0.1819,ORorBETA,Phenotype,SNP
63987,153179,-0.4183,ORorBETA,Phenotype,SNP
64037,153179,0.0302,ORorBETA,Phenotype,SNP
63989,153179,-0.2554,ORorBETA,Phenotype,SNP
64037,153180,-0.0177,ORorBETA,Phenotype,SNP
63984,153181,0.1414,ORorBETA,Phenotype,SNP
63987,153181,0.2326,ORorBETA,Phenotype,SNP
63989,153182,0.2069,ORorBETA,Phenotype,SNP
63987,153182,0.3839,ORorBETA,Phenotype,SNP
63984,153182,0.1942,ORorBETA,Phenotype,SNP
63984,153183,0.3013,ORorBETA,Phenotype,SNP
63987,153184,-0.2242,ORorBETA,Phenotype,SNP
63984,153185,0.2109,ORorBETA,Phenotype,SNP
63984,153186,0.1173,ORorBETA,Phenotype,SNP
63987,153186,0.1796,ORorBETA,Phenotype,SNP
63987,153187,-0.3758,ORorBETA,Phenotype,SNP
63984,153187,-0.294,ORorBETA,Phenotype,SNP
63984,153188,0.1616,ORorBETA,Phenotype,SNP
63987,153188,0.2932,ORorBETA,Phenotype,SNP
63989,153188,0.1507,ORorBETA,Phenotype,SNP
63992,153189,-0.0335,ORorBETA,Phenotype,SNP
64037,153189,-0.0171,ORorBETA,Phenotype,SNP
64037,153190,0.0191,ORorBETA,Phenotype,SNP
63984,153191,0.3082,ORorBETA,Phenotype,SNP
63987,153191,-0.2251,ORorBETA,Phenotype,SNP
63989,153191,-0.5206,ORorBETA,Phenotype,SNP
63987,153192,0.2133,ORorBETA,Phenotype,SNP
63984,153192,0.1178,ORorBETA,Phenotype,SNP
63987,153193,0.2136,ORorBETA,Phenotype,SNP
63989,153193,0.1312,ORorBETA,Phenotype,SNP
63987,153194,0.2137,ORorBETA,Phenotype,SNP
63989,153194,0.1314,ORorBETA,Phenotype,SNP
63987,153195,0.2135,ORorBETA,Phenotype,SNP
63989,153195,0.1311,ORorBETA,Phenotype,SNP
63984,153196,0.1281,ORorBETA,Phenotype,SNP
63987,153197,0.2793,ORorBETA,Phenotype,SNP
63989,153197,0.4765,ORorBETA,Phenotype,SNP
63984,153197,-0.2034,ORorBETA,Phenotype,SNP
19,153198,-0.0257977,ORorBETA,Phenotype,SNP
63987,153199,0.2674,ORorBETA,Phenotype,SNP
63984,153199,0.1521,ORorBETA,Phenotype,SNP
64037,153200,0.0275,ORorBETA,Phenotype,SNP
68,153201,-0.0153,ORorBETA,Phenotype,SNP
63984,153202,-0.3987,ORorBETA,Phenotype,SNP
19,153203,-0.0216472,ORorBETA,Phenotype,SNP
63984,153204,0.1732,ORorBETA,Phenotype,SNP
63989,153204,-0.1687,ORorBETA,Phenotype,SNP
64037,153205,-0.024,ORorBETA,Phenotype,SNP
64037,153206,0.038,ORorBETA,Phenotype,SNP
63984,153207,-0.1194,ORorBETA,Phenotype,SNP
64037,153207,0.016,ORorBETA,Phenotype,SNP
63987,153207,-0.2177,ORorBETA,Phenotype,SNP
64037,153208,-0.0252,ORorBETA,Phenotype,SNP
63987,153209,-0.2141,ORorBETA,Phenotype,SNP
63984,153210,0.1578,ORorBETA,Phenotype,SNP
63987,153211,-0.1813,ORorBETA,Phenotype,SNP
63989,153211,-0.1319,ORorBETA,Phenotype,SNP
63984,153212,-0.1124,ORorBETA,Phenotype,SNP
63984,153213,-0.1571,ORorBETA,Phenotype,SNP
63987,153213,-0.2199,ORorBETA,Phenotype,SNP
63989,153214,0.1444,ORorBETA,Phenotype,SNP
63987,153214,0.208,ORorBETA,Phenotype,SNP
63987,153215,0.3775,ORorBETA,Phenotype,SNP
63987,153216,0.3934,ORorBETA,Phenotype,SNP
63989,153216,0.3032,ORorBETA,Phenotype,SNP
64037,153217,-0.0176,ORorBETA,Phenotype,SNP
63987,153218,-0.2825,ORorBETA,Phenotype,SNP
63984,153218,-0.1802,ORorBETA,Phenotype,SNP
63987,153219,0.2767,ORorBETA,Phenotype,SNP
63989,153219,0.1715,ORorBETA,Phenotype,SNP
64037,153220,0.0307,ORorBETA,Phenotype,SNP
64037,153221,0.0305,ORorBETA,Phenotype,SNP
64037,153222,-0.0275,ORorBETA,Phenotype,SNP
64037,153223,-0.0185,ORorBETA,Phenotype,SNP
63987,153224,-0.3361,ORorBETA,Phenotype,SNP
63984,153224,-0.2937,ORorBETA,Phenotype,SNP
63984,153225,0.2013,ORorBETA,Phenotype,SNP
64037,153226,-0.0258,ORorBETA,Phenotype,SNP
64037,153227,0.0235,ORorBETA,Phenotype,SNP
64037,153228,0.0678,ORorBETA,Phenotype,SNP
63987,153229,-0.4303,ORorBETA,Phenotype,SNP
63989,153229,-0.2404,ORorBETA,Phenotype,SNP
63984,153229,-0.2109,ORorBETA,Phenotype,SNP
64037,153229,0.0282,ORorBETA,Phenotype,SNP
63989,153230,-0.2743,ORorBETA,Phenotype,SNP
63987,153230,-0.3091,ORorBETA,Phenotype,SNP
63989,153231,0.1854,ORorBETA,Phenotype,SNP
63984,153231,0.1628,ORorBETA,Phenotype,SNP
63987,153231,0.3366,ORorBETA,Phenotype,SNP
64037,153232,-0.0558,ORorBETA,Phenotype,SNP
63984,153233,0.1233,ORorBETA,Phenotype,SNP
63989,153234,-0.2174,ORorBETA,Phenotype,SNP
64037,153235,-0.022,ORorBETA,Phenotype,SNP
63987,153236,0.253,ORorBETA,Phenotype,SNP
63987,153237,-0.2746,ORorBETA,Phenotype,SNP
63989,153238,-0.1252,ORorBETA,Phenotype,SNP
63984,153239,0.1392,ORorBETA,Phenotype,SNP
63989,153240,-0.3445,ORorBETA,Phenotype,SNP
63987,51786,-0.3714,ORorBETA,Phenotype,SNP
63989,51786,-0.2832,ORorBETA,Phenotype,SNP
63984,153241,-0.1271,ORorBETA,Phenotype,SNP
63987,153241,-0.1855,ORorBETA,Phenotype,SNP
63984,153242,0.1734,ORorBETA,Phenotype,SNP
63989,153242,-0.1609,ORorBETA,Phenotype,SNP
64037,153243,0.0619,ORorBETA,Phenotype,SNP
63984,153244,0.1183,ORorBETA,Phenotype,SNP
64037,153245,-0.0492,ORorBETA,Phenotype,SNP
64037,153246,-0.0638,ORorBETA,Phenotype,SNP
63987,153247,-0.2268,ORorBETA,Phenotype,SNP
63989,153247,-0.149,ORorBETA,Phenotype,SNP
63984,153248,-0.1939,ORorBETA,Phenotype,SNP
63989,153248,0.4513,ORorBETA,Phenotype,SNP
63987,153248,0.2657,ORorBETA,Phenotype,SNP
64037,153249,0.028,ORorBETA,Phenotype,SNP
19,153250,-0.015304,ORorBETA,Phenotype,SNP
68,153250,0.0175,ORorBETA,Phenotype,SNP
63992,153250,0.0341,ORorBETA,Phenotype,SNP
63989,153251,0.2298,ORorBETA,Phenotype,SNP
63989,153252,0.5856,ORorBETA,Phenotype,SNP
63987,153252,0.6596,ORorBETA,Phenotype,SNP
63989,153253,-0.5118,ORorBETA,Phenotype,SNP
63984,153253,0.3249,ORorBETA,Phenotype,SNP
63984,153254,-0.1905,ORorBETA,Phenotype,SNP
63987,153255,-0.3314,ORorBETA,Phenotype,SNP
63984,153255,-0.284,ORorBETA,Phenotype,SNP
63989,153256,0.1238,ORorBETA,Phenotype,SNP
72,153257,0.0111888,ORorBETA,Phenotype,SNP
63989,153258,0.217,ORorBETA,Phenotype,SNP
64037,153259,-0.0472,ORorBETA,Phenotype,SNP
64037,153260,-0.0446,ORorBETA,Phenotype,SNP
64037,153261,0.0263,ORorBETA,Phenotype,SNP
63984,153262,-0.291,ORorBETA,Phenotype,SNP
63987,153262,-0.3305,ORorBETA,Phenotype,SNP
72,153263,-0.0281054,ORorBETA,Phenotype,SNP
63987,153264,-0.1982,ORorBETA,Phenotype,SNP
2341,153265,0.1057,ORorBETA,Phenotype,SNP
64037,153266,0.0387,ORorBETA,Phenotype,SNP
